id,tv,radio,social_media,influencer,sales
1066,33852.77,9109.77,1731.77,Macro,131009.88
1067,42255.19,6653.82,2257.49,Nano,123394.79
1068,77122.47,39403.34,5927.94,Nano,212611.29
1069,49766.59,14238.56,5668.19,Mega,157735.51
1070,68328.82,40584.96,4599.57,Nano,216436.67
1072,71630.76,30957.18,5019.69,Nano,260499.68
1073,9864.59,3156.32,3561.28,Nano,82028.12
1074,66854.33,10277.73,4853.31,Micro,221342.5
1075,51766.25,17797.8,4735.4,Mega,119830.68
1076,50679.37,9280.08,25.41,Mega,125030.4
1077,49016.22,11609.59,170.0,Macro,105189.25
1078,2931.84,3294.76,1486.7,Mega,31605.46
1079,82470.8,24890.78,1939.18,Macro,148621.8
1080,34790.4,24549.75,2233.25,Nano,105247.17
1081,52496.38,29769.55,3088.35,Mega,131873.13
1082,51337.54,18733.19,6444.05,Micro,128184.37
1083,111712.41,31866.83,5572.24,Nano,216054.94
1084,11614.87,5220.48,4751.06,Nano,33500.14
1085,11725.99,6596.96,3394.48,Nano,49077.52
1086,84636.18,22857.07,4608.83,Nano,157781.67
1087,85554.45,38743.5,3544.25,Macro,341794.15
1088,88620.24,14974.17,6190.65,Macro,285544.24
1089,67630.93,15540.27,6171.06,Micro,172609.36
1090,66978.62,11037.17,2349.05,Nano,111144.34
1091,54155.74,13276.78,2738.88,Mega,282576.78
1092,33431.34,19842.53,169.79,Macro,86306.89
1093,24741.53,3834.63,151.22,Nano,70487.36
1094,46237.9,15712.3,1303.21,Micro,103841.21
1095,1642.64,2369.71,2428.5,Micro,44469.48
1096,21041.08,12471.45,2816.42,Macro,94817.96
1097,35303.27,2520.82,899.46,Mega,119742.5
1098,42847.94,9075.57,2827.45,Mega,124196.16
1099,47124.94,26284.52,4378.78,Micro,158528.09
1100,36298.8,31722.69,1168.95,Micro,189010.31
1101,76931.26,13469.33,4219.2,Micro,146665.11
1102,127584.08,33218.43,7224.47,Mega,323637.07
1103,85267.29,22794.5,3636.62,Micro,151429.3
1104,44356.72,12528.92,3394.68,Micro,166784.68
1105,49994.12,10569.93,2392.24,Mega,110721.28
1106,26786.3,15658.58,1935.1,Macro,122472.38
1107,56353.85,25759.67,3654.61,Mega,110598.11
1108,11765.72,12940.68,3911.82,Nano,100122.37
1109,80375.08,12555.85,6059.81,Micro,113353.0
1110,77766.06,10432.8,1086.84,Mega,138708.13
1111,89689.19,16265.49,2281.38,Nano,229020.3
1112,59913.86,22105.15,3431.27,Mega,109267.69
1113,22249.75,1209.54,2938.54,Macro,28578.97
1114,116163.21,22201.6,7765.01,Micro,301742.65
1115,29618.98,15239.94,6078.84,Nano,150784.75
1116,41131.37,9434.32,4956.79,Micro,131914.9
1117,23192.72,8621.59,150.05,Nano,149137.96
1118,125620.62,28292.62,6137.64,Macro,194696.42
1119,57076.56,22925.66,9072.55,Mega,191113.77
1120,27346.98,10582.54,847.6,Macro,101011.34
1121,118850.96,16477.32,3181.66,Macro,224040.76
1122,12120.0,3941.09,1154.43,Nano,36075.95
1123,26382.81,7802.86,1886.43,Micro,126323.55
1124,20462.06,7012.82,90.81,Micro,117575.7
1125,40246.84,9117.55,1005.7,Macro,101046.95
1126,70987.16,10368.39,3123.58,Nano,191347.15
1127,78399.06,40639.15,5916.65,Nano,233812.78
1128,102234.55,37019.39,7753.12,Micro,152390.92
1129,48434.36,34573.24,4020.77,Macro,183775.82
1130,13292.33,10389.99,1394.33,Nano,38905.22
1131,23869.82,11403.46,3792.19,Nano,61109.88
1132,15724.47,4939.15,704.36,Mega,28318.83
1133,124785.69,25333.5,3938.1,Nano,188635.28
1134,32260.42,16924.9,241.24,Macro,122695.91
1135,50757.64,10309.17,6280.74,Micro,146941.13
1136,95137.62,11413.26,5210.83,Micro,145559.24
1137,54951.92,9524.56,918.58,Micro,154878.41
1138,33898.15,33628.63,2585.25,Micro,163846.03
1139,99450.84,10286.35,1626.54,Macro,111086.6
1140,58838.13,8485.41,3769.63,Mega,116004.62
1142,9765.53,497.98,787.33,Micro,40622.77
1143,88323.09,36672.91,5435.4,Micro,162876.79
1144,13106.04,2417.98,1528.47,Nano,57226.83
1145,52395.47,13674.91,6146.32,Macro,239747.14
1146,76748.96,15123.9,471.0,Nano,210660.15
1147,36986.25,17750.11,4694.88,Macro,147880.17
1148,43050.34,12977.15,1626.38,Mega,131792.74
1149,93071.31,12261.64,7680.73,Macro,125785.94
1150,54879.34,7921.35,4068.03,Macro,153484.4
1151,54161.04,26460.22,3577.57,Micro,173299.72
1152,38624.5,11656.18,4305.74,Mega,89668.46
1153,14500.31,11285.24,4880.31,Mega,46455.33
1154,19883.96,8127.98,4527.24,Micro,83866.09
1155,70451.14,30748.98,2867.55,Macro,235394.65
1156,128489.32,44893.38,4474.84,Mega,233311.25
1157,20091.98,3612.67,2209.7,Mega,76417.32
1158,36365.46,4882.27,1413.94,Micro,44803.05
1159,29314.55,2631.73,1435.04,Micro,49463.82
1160,30327.86,12198.99,1448.22,Mega,84152.61
1161,28732.17,21281.78,5086.1,Micro,81681.15
1162,64754.64,17821.07,3893.3,Nano,254169.47
1163,18862.33,965.92,748.77,Micro,52766.33
1164,98657.89,50979.82,6795.15,Mega,175746.02
1165,89805.99,23426.5,5894.17,Micro,129846.17
1166,53591.22,16937.17,1256.19,Nano,205802.63
1167,24928.84,4167.23,3579.15,Mega,51248.12
1168,22502.02,760.43,1592.57,Nano,53705.45
1169,54772.36,19621.07,1769.48,Nano,163539.33
1170,25393.02,5099.73,2202.96,Micro,112106.15
1171,70898.82,23209.55,3817.06,Micro,198884.13
1172,41128.34,13490.89,4427.63,Macro,125528.16
1173,42129.63,534.17,1024.99,Micro,57179.93
1174,115592.19,21741.15,2284.9,Mega,196009.41
1175,34478.42,23340.2,2141.65,Nano,85455.56
1176,2572.69,5335.42,82.93,Mega,44263.69
1177,73966.64,31090.45,4859.32,Micro,193533.53
1178,22306.11,4335.53,1455.54,Mega,126015.61
1179,24191.01,17093.72,2009.78,Micro,129497.4
1181,64203.43,34491.17,5181.13,Mega,218824.69
1182,56596.58,36920.5,4999.09,Mega,225845.12
1183,18733.66,8496.27,1452.69,Nano,67121.44
1184,59404.14,35550.23,3618.13,Micro,136274.48
1185,23029.91,24168.03,4491.04,Nano,113874.89
1186,39809.28,5441.24,5127.57,Nano,35516.59
1187,18454.44,9006.4,3008.45,Macro,25962.88
1188,81556.48,12775.8,1952.5,Mega,191609.18
1189,59995.56,35625.86,7488.03,Mega,168825.54
1190,41128.67,8032.36,1240.4,Micro,90309.48
1191,86452.47,16214.21,4823.87,Mega,137405.57
1192,29438.38,3731.32,1595.73,Mega,40229.49
1193,67700.16,23210.28,5286.1,Mega,137758.26
1194,24221.95,8858.7,1453.64,Mega,123717.97
1195,82772.66,22440.58,3600.53,Mega,164439.6
1196,87870.96,26580.76,5371.99,Micro,232914.84
1197,70677.69,7197.79,2756.14,Macro,211102.45
1198,50718.13,3452.07,1593.69,Macro,58711.46
1199,68956.74,8709.09,3618.96,Mega,79507.82
1200,26030.03,10783.37,3593.25,Nano,117281.97
1201,129392.32,23650.18,4050.4,Macro,190385.82
1202,31980.06,8448.37,646.9,Nano,130012.05
1203,34731.43,17890.42,3662.35,Mega,140820.96
1204,60065.15,26098.41,3746.01,Mega,142745.58
1205,44996.88,21507.27,3802.23,Nano,86533.89
1206,73052.36,19707.06,2125.62,Mega,187673.21
1207,18731.94,16054.18,5056.45,Mega,107011.48
1208,124199.39,28053.15,5944.54,Micro,290512.62
1209,120774.93,58008.93,10420.85,Mega,330457.56
1210,103560.38,13987.54,2466.93,Nano,206054.39
1211,6743.89,2076.45,2435.48,Mega,18710.02
1212,27403.1,12050.87,975.86,Micro,66207.15
1213,30809.71,16726.41,3183.2,Micro,87418.26
1214,116434.25,32157.53,3918.18,Mega,215288.5
1215,37786.62,19025.41,2302.99,Mega,103019.27
1216,52742.93,17425.11,3314.48,Mega,132221.05
1217,85030.48,8750.23,1755.86,Mega,165283.51
1218,40986.32,17780.89,6033.39,Nano,66314.7
1219,29866.98,19741.3,4621.47,Micro,121418.52
1220,14955.81,2914.77,3007.19,Micro,40075.22
1221,76671.08,46623.01,4802.68,Mega,336257.42
1222,37662.13,21392.92,2374.45,Nano,131920.66
1223,50741.87,10438.97,3183.22,Mega,125843.49
1224,35794.33,17936.14,2893.22,Nano,80938.2
1225,49833.71,10952.42,1857.78,Macro,127150.41
1226,72170.78,23755.03,6041.62,Macro,323263.88
1227,22716.98,6911.7,3241.75,Macro,34659.79
1228,44073.36,27347.93,7122.48,Nano,177038.82
1229,41835.65,19252.62,2260.93,Nano,56979.84
1230,70198.16,13383.44,3863.59,Mega,106129.77
1231,18467.92,712.05,584.8,Micro,41524.01
1232,28475.82,8387.65,851.56,Macro,128111.22
1233,56116.7,19340.36,3450.91,Macro,195896.78
1234,11164.14,15137.33,5391.6,Macro,115040.37
1235,55526.37,30533.71,5046.78,Macro,148065.82
1236,13390.44,5893.81,3017.01,Nano,46181.62
1237,49639.28,44193.78,3295.65,Nano,187059.72
1238,30375.38,4962.77,3212.55,Macro,89034.07
1239,99539.51,46630.45,3950.37,Macro,196097.38
1240,74332.36,32339.22,3306.95,Micro,154739.63
1241,30597.34,10122.39,2309.44,Mega,181786.47
1242,65943.15,23519.56,5238.63,Nano,210099.13
1243,116592.92,16466.5,7955.18,Macro,295085.33
1244,36289.56,16128.05,5257.85,Micro,230526.56
1245,39730.93,19084.37,4136.1,Macro,125521.53
1246,52406.81,21851.88,3351.42,Micro,179952.22
1247,81386.5,26740.85,6731.95,Mega,136662.42
1249,36962.83,31322.8,7209.66,Mega,166100.87
1250,55473.84,26972.89,7016.31,Nano,183417.58
1251,31973.61,4145.19,742.4,Nano,62439.0
1252,61622.84,25620.19,4241.66,Macro,188104.09
1253,43767.16,16003.96,3804.18,Micro,192249.04
1254,73406.37,12536.94,1659.74,Micro,201673.62
1255,24340.39,7021.36,875.16,Mega,95406.52
1256,55554.08,10230.07,3642.78,Micro,115776.33
1257,34110.71,7755.4,246.28,Macro,98246.55
1258,44101.03,16046.38,2890.44,Micro,88110.64
1259,53479.57,11626.65,2688.17,Nano,52894.22
1260,65841.18,39347.88,550.21,Macro,290164.84
1261,76199.82,27653.38,5372.98,Macro,142147.53
1262,50081.95,5392.19,3068.65,Micro,82560.96
1263,83465.14,22267.59,7241.43,Macro,261267.13
1264,17046.98,246.9,753.24,Mega,41632.57
1265,86629.75,29571.86,1032.77,Nano,207333.09
1266,15109.69,685.47,1505.06,Micro,17075.78
1267,114522.67,25068.44,5820.74,Micro,178577.6
1268,68653.28,18087.13,3111.01,Micro,256011.13
1269,7939.28,8247.82,56.05,Macro,64868.77
1270,3932.08,7053.97,1406.56,Micro,35354.94
1271,51659.53,27565.29,2469.89,Mega,147108.42
1272,25150.27,900.69,409.36,Nano,57711.74
1273,50157.4,26122.3,5388.4,Micro,173288.65
1274,12426.83,20125.43,3584.62,Nano,75030.6
1275,69256.76,17332.99,3607.06,Mega,134366.03
1276,17394.47,3397.21,2690.66,Macro,62258.08
1277,31574.78,10545.8,1638.3,Macro,131980.2
1278,49500.4,20643.89,6081.97,Mega,136616.68
1279,74398.48,31716.22,6002.45,Nano,204323.08
1280,14157.5,12502.5,1846.25,Macro,87498.1
1281,62884.75,11673.03,742.94,Mega,154632.21
1282,95556.33,39139.12,7889.35,Micro,152696.1
1283,61064.99,22365.47,1135.95,Micro,102857.95
1284,39153.55,10940.61,1569.72,Macro,162185.89
1285,21761.8,12189.73,2142.0,Mega,50997.95
1286,61688.68,10687.98,3232.47,Nano,199267.26
1287,49064.73,11070.54,1373.29,Micro,165877.09
1288,62091.09,24949.32,3380.97,Mega,143866.6
1289,34956.81,9834.06,760.33,Macro,98828.7
1290,23569.43,10058.44,144.12,Mega,69806.99
1291,51483.62,14309.58,4040.01,Mega,89313.87
1292,77931.81,11916.64,171.15,Nano,214309.38
1293,66885.4,16871.46,6500.13,Macro,192050.58
1294,4296.72,4002.13,1307.75,Micro,26467.72
1295,31821.53,3153.14,5557.08,Nano,58998.57
1296,94708.37,23651.52,4326.34,Macro,260100.35
1297,87583.59,57651.11,5408.0,Macro,267194.93
1298,78153.46,15571.93,2832.26,Nano,218294.44
1299,68970.35,33945.18,5062.06,Micro,173365.91
1300,39837.88,10875.82,3540.82,Micro,49040.52
1301,36070.54,3259.53,3368.53,Mega,118092.07
1302,23611.02,4829.33,1051.24,Micro,72955.4
1303,64941.68,25320.77,6982.95,Micro,254811.62
1304,35091.45,6014.13,2619.11,Macro,140486.66
1305,19690.95,8184.1,4828.72,Mega,91751.15
1306,68981.84,46562.43,4316.6,Macro,269004.83
1307,82403.04,36674.09,5585.1,Macro,261389.66
1308,16668.1,19413.04,4547.85,Micro,45736.97
1309,44072.49,12781.1,6545.39,Micro,177520.7
1310,86870.73,15572.23,2197.68,Macro,150358.5
1311,51715.92,11145.66,3006.7,Micro,96613.06
1312,36230.9,15092.49,1992.38,Mega,89882.97
1313,105800.64,51981.82,7194.4,Macro,196548.48
1314,31253.44,4691.46,1834.64,Micro,33519.38
1315,106253.87,35522.22,9316.56,Nano,293383.93
1316,108599.18,32270.81,2332.44,Macro,150214.06
1317,11988.99,2402.42,4838.87,Nano,40826.19
1319,37472.74,11409.05,3800.92,Nano,134768.6
1320,26960.03,6996.16,1012.18,Nano,62116.56
1321,69724.85,15529.5,114.19,Macro,170393.29
1323,46526.07,18720.74,1497.13,Macro,165664.45
1324,89387.09,29680.9,5114.3,Macro,174398.55
1325,13202.48,542.19,765.88,Micro,32416.29
1326,47459.11,21125.22,4291.87,Micro,106108.71
1327,2903.55,14861.37,2370.88,Macro,56638.7
1328,73104.69,32042.74,4940.35,Micro,135969.55
1329,5632.62,5524.21,260.75,Mega,47668.57
1330,21324.82,10124.75,1051.65,Micro,67201.37
1331,14988.59,5367.16,427.11,Nano,81633.99
1332,53034.35,30138.68,747.9,Macro,112611.04
1333,46137.36,10274.15,5264.91,Micro,139376.62
1334,48323.0,8652.85,3947.5,Mega,114938.73
1335,11867.16,21338.56,342.02,Micro,46015.09
1336,25946.29,13213.83,2216.6,Mega,53509.79
1337,72424.29,33658.97,9883.18,Mega,265000.8
1338,25694.09,895.63,2024.29,Micro,62645.34
1339,24569.43,2354.56,55.43,Nano,43892.13
1340,13507.56,3395.99,2478.69,Micro,43229.61
1341,74896.02,23939.99,5579.52,Nano,217092.7
1342,64973.94,12598.75,3097.76,Micro,172690.31
1343,93071.77,42555.24,2303.33,Micro,310799.25
1344,36411.59,23538.71,2305.72,Micro,130085.94
1345,7210.13,10410.01,1008.13,Micro,32063.92
1346,77215.48,29564.58,5001.96,Mega,100202.94
1347,79946.92,34594.78,5780.04,Micro,150208.15
1348,99493.73,15497.94,3081.28,Macro,189564.53
1349,68004.19,36158.97,3488.54,Macro,200388.28
1350,45854.91,22541.42,1348.3,Mega,117755.68
1351,94819.35,30881.66,2458.07,Micro,128313.15
1352,116274.07,16215.29,3848.93,Micro,194031.67
1353,79901.84,23164.17,4512.39,Mega,205809.16
1354,86641.25,47669.86,7630.97,Nano,294902.29
1355,60462.42,7898.42,3407.46,Macro,160878.8
1356,20023.63,12850.05,2389.34,Mega,32349.32
1357,117050.77,31908.63,3575.56,Micro,281367.12
1358,47460.7,19009.52,1344.45,Micro,114134.31
1359,65386.12,23643.06,4116.82,Nano,152260.16
1360,68737.54,13897.11,2663.3,Micro,181693.43
1361,32950.0,9948.99,3793.81,Mega,72675.99
1362,9829.51,6528.72,1669.25,Micro,43336.59
1363,16481.34,8832.1,1483.99,Macro,59333.12
1364,39063.56,9461.47,845.06,Nano,141448.51
1365,17665.42,6890.78,1081.62,Nano,78788.06
1366,90174.06,20920.25,690.47,Mega,170559.09
1367,19857.35,21076.2,423.79,Mega,79857.89
1368,101313.82,34017.27,1939.97,Macro,182409.5
1369,8135.91,9324.29,2058.52,Micro,49028.97
1370,73138.55,20622.01,4820.07,Macro,108401.95
1371,25600.2,12564.37,1785.03,Micro,112130.53
1372,37478.59,23806.4,5060.16,Macro,191368.63
1373,26579.32,10976.01,2310.88,Micro,51634.33
1374,51232.87,28785.06,3213.25,Nano,205501.37
1375,68827.51,17653.73,2607.54,Micro,215499.19
1376,63971.57,19969.82,6234.79,Mega,132592.45
1377,52325.84,32358.9,5478.96,Nano,149648.6
1378,77309.69,19410.22,5703.03,Macro,108459.65
1379,111917.37,28373.71,6217.75,Micro,160334.98
1380,84460.35,45318.98,4184.2,Micro,263431.51
1381,74231.49,24234.29,3431.36,Mega,123168.49
1382,103184.58,44956.75,5773.97,Mega,348340.16
1383,110024.14,14607.82,3203.46,Micro,227016.23
1384,10679.59,6387.01,1340.01,Micro,42883.17
1385,86938.97,20540.58,1918.56,Macro,169944.7
1386,93208.64,40351.06,11260.43,Macro,268972.98
1387,25812.22,11080.32,1356.01,Micro,77275.12
1388,99138.65,23611.19,5091.72,Macro,212916.11
1389,96683.14,19374.2,6334.77,Mega,303078.82
1390,64599.43,15269.0,1912.71,Nano,128315.02
1391,58564.96,12142.67,3134.43,Macro,129244.24
1392,42599.54,15486.8,2732.13,Mega,99714.6
1393,31395.09,11117.05,104.24,Micro,77729.49
1394,99099.41,18732.94,4009.27,Nano,159041.34
1395,52268.16,7481.95,2409.35,Macro,120014.25
1396,34763.44,1346.96,1093.83,Nano,51814.51
1397,67500.72,17165.72,1682.34,Macro,234494.2
1398,70174.71,21414.59,3969.57,Micro,178743.52
1399,27020.87,4086.38,147.17,Nano,106800.2
1400,37409.19,27161.95,742.52,Nano,92486.0
1401,58873.16,47021.37,7638.07,Macro,305180.05
1402,91487.52,22015.79,6146.14,Micro,133904.34
1403,49219.35,30319.57,2810.21,Mega,155803.99
1404,55620.47,8188.4,1257.29,Mega,92959.99
1405,67804.91,24336.05,2217.79,Nano,324651.49
1406,65890.1,7863.15,3249.83,Nano,223129.53
1407,17726.15,10269.28,288.51,Mega,80728.46
1408,66643.61,28339.25,3953.57,Nano,105292.13
1409,55012.01,17453.25,1329.46,Macro,210607.42
1410,109971.74,23376.84,6883.56,Nano,193069.69
1411,87587.78,29672.69,4101.0,Macro,230873.73
1412,19073.84,19598.47,3049.29,Micro,81709.27
1413,36004.88,7749.48,3206.33,Nano,86257.98
1414,80089.44,17347.11,6299.89,Nano,225894.55
1415,34892.01,10636.6,629.93,Micro,121554.82
1416,111404.54,57332.72,3593.9,Mega,200989.02
1417,22527.12,8925.49,4283.92,Mega,96450.83
1418,43188.56,24217.7,76.06,Macro,147416.53
1419,72363.41,37856.23,1976.05,Nano,247536.78
1420,98179.04,45449.3,3207.63,Micro,347555.09
1421,76405.73,25799.19,2874.4,Nano,141307.64
1422,49569.88,14972.43,4181.49,Mega,125812.19
1423,71654.79,13536.87,3625.66,Micro,152119.2
1424,48624.78,11603.18,1250.24,Mega,84150.96
1425,40903.62,14783.3,3951.21,Mega,208234.65
1426,9116.83,7241.63,2248.7,Mega,23275.52
1427,45730.24,16263.28,2491.41,Mega,102233.18
1428,20513.72,17634.06,776.76,Macro,79754.82
1429,63313.3,14111.77,3906.48,Nano,110053.96
1430,64131.62,27261.23,5084.56,Mega,149319.12
1431,40310.15,21042.71,6875.92,Nano,142293.43
1432,119902.25,45689.49,2621.42,Nano,270322.07
1433,67267.36,17480.51,5942.15,Nano,179416.26
1434,20741.98,10703.54,2138.83,Mega,111543.38
1435,94070.67,28266.54,3027.27,Macro,217343.28
1436,97841.49,47492.36,5332.79,Mega,220723.82
1437,83085.16,55159.94,4332.06,Micro,247812.0
1438,17571.04,9330.04,1609.82,Nano,48588.85
1439,71715.63,26020.23,4499.5,Micro,171135.23
1440,71579.76,36467.09,3433.26,Nano,290399.02
1441,34256.09,9992.74,2557.92,Mega,39358.02
1442,83804.31,42943.57,10243.73,Mega,278081.03
1443,20533.14,7374.49,5103.53,Nano,29878.11
1444,27207.18,7664.23,1031.61,Nano,69543.81
1445,89857.17,40087.51,6530.42,Macro,174073.81
1446,93731.06,29320.58,4519.11,Micro,195180.7
1447,53426.32,44427.06,3497.7,Nano,157604.37
1448,84113.73,19057.49,5899.74,Nano,218098.59
1449,38180.91,13939.8,4143.64,Macro,48593.35
1450,22556.34,13519.18,3588.29,Nano,78183.67
1451,7056.05,4740.75,3802.58,Macro,27720.89
1452,46146.56,16996.92,3928.35,Nano,122424.38
1453,72936.58,35351.2,5546.78,Micro,294120.27
1454,54447.84,9832.63,3449.24,Micro,104767.24
1455,11882.37,2990.14,2573.89,Micro,29332.9
1456,32930.51,19760.34,1461.14,Macro,119483.71
1457,26249.71,1630.54,1381.99,Macro,85524.36
1458,63531.88,21694.56,5846.6,Mega,174210.38
1459,8236.5,15425.54,1908.13,Nano,53241.17
1460,80123.21,24117.5,7150.09,Nano,137578.94
1461,46135.87,29494.77,4741.69,Macro,168305.25
1462,20371.18,3804.04,1729.92,Nano,57906.04
1463,28343.68,25909.19,4686.64,Macro,168444.16
1464,46198.2,11536.7,3598.79,Mega,112586.24
1465,59692.25,18406.81,1145.52,Micro,148324.77
1466,55164.41,16625.21,1258.52,Nano,146226.94
1467,113372.23,16833.54,6639.29,Micro,157936.85
1468,86870.11,49349.18,4088.16,Nano,214337.73
1469,66484.46,7737.77,2762.13,Nano,102910.28
1470,48516.33,23802.59,1161.45,Macro,117265.83
1471,9149.57,10889.59,369.97,Mega,57716.29
1472,52406.65,32012.06,3396.34,Macro,116907.14
1473,77240.54,23508.1,4327.26,Nano,142050.3
1474,63951.41,34487.48,3688.21,Nano,334614.65
1475,92718.82,17052.51,5430.99,Micro,351188.4
1476,3047.3,6342.55,2156.24,Macro,30246.71
1477,52167.54,10712.32,843.24,Macro,146989.62
1478,73399.09,35015.36,3886.57,Micro,187086.64
1479,55899.7,15274.84,3079.47,Nano,155080.44
1480,56792.0,8472.62,646.1,Nano,126445.3
1481,43060.42,6529.59,32.59,Nano,91852.95
1482,65283.06,31404.67,4007.21,Mega,177469.17
1484,58268.88,25119.16,4286.28,Micro,242456.74
1485,30319.6,15332.71,3854.73,Mega,127407.22
1486,64338.24,30165.84,5363.19,Nano,187425.36
1487,76155.71,15154.34,1791.24,Nano,272775.56
1488,79099.87,39037.07,3500.55,Nano,325129.18
1489,62749.62,21527.51,4409.94,Nano,122672.99
1490,45467.92,28646.16,3996.89,Mega,209560.35
1491,22691.65,1239.0,825.31,Macro,35975.76
1492,5017.48,2520.05,998.48,Mega,29550.69
1493,61205.67,27385.56,5556.1,Macro,153911.83
1494,41952.39,22037.64,2348.79,Micro,150108.71
1495,28036.82,11025.11,4616.53,Micro,52120.17
1496,64401.34,16248.8,5648.0,Mega,119537.67
1497,63092.25,18069.49,4741.1,Nano,166898.0
1498,35423.05,17250.56,5942.78,Nano,83346.58
1499,63559.25,42653.4,2172.38,Mega,191679.19
1500,111533.79,14176.47,4872.16,Mega,160939.07
1501,5263.27,9089.68,2216.93,Macro,32252.47
1502,35694.58,9465.47,2016.1,Macro,117670.02
1503,61584.75,39807.83,5173.77,Micro,194491.97
1504,81962.14,15407.41,2900.03,Mega,218850.49
1506,28081.16,12753.54,1365.03,Mega,187436.14
1507,99077.41,41586.95,4606.43,Mega,213625.15
1508,74356.43,26790.29,2625.73,Micro,179483.98
1509,18510.26,1787.16,486.13,Macro,51242.72
1510,93346.93,25590.97,5834.04,Mega,152482.51
1511,46503.8,23374.86,4009.6,Macro,120939.67
1512,91378.08,12744.79,3158.67,Macro,178295.96
1513,93038.33,33687.63,3891.73,Micro,296783.34
1514,41116.61,5801.1,1551.58,Micro,173459.72
1515,59776.0,6723.77,4173.0,Macro,97536.01
1516,79053.0,33601.42,5222.38,Macro,193386.68
1517,49008.66,20148.5,7389.87,Micro,173433.7
1518,118245.64,39561.82,5331.9,Macro,310473.21
1519,32292.26,19106.64,3138.41,Macro,116316.88
1520,28365.86,9901.17,2075.97,Micro,56586.88
1521,42691.68,5372.97,2254.83,Nano,104037.74
1522,58752.71,11169.11,4321.57,Nano,193178.84
1523,74110.21,26996.17,3404.12,Macro,201564.28
1524,13062.4,7925.17,67.32,Mega,95006.61
1525,76161.1,12318.03,5289.22,Micro,168769.22
1526,58379.12,29383.57,2322.28,Mega,155467.2
1527,59452.43,32527.18,5583.02,Micro,184828.89
1528,13151.75,5252.04,2852.4,Macro,73397.83
1529,54853.17,9630.09,928.13,Macro,189791.74
1530,52405.47,13993.25,895.65,Nano,314547.75
1531,87243.21,38803.95,4280.69,Micro,137729.34
1532,71457.35,9079.46,2169.13,Nano,136982.04
1533,68653.1,25300.79,3905.08,Nano,241227.48
1534,80001.08,21376.6,5313.5,Mega,245487.48
1535,62550.46,34015.68,6136.7,Macro,129450.62
1537,66675.82,15852.59,4273.92,Mega,192180.23
1538,30006.78,15907.58,2393.6,Micro,81838.77
1539,103298.88,31566.76,6396.46,Mega,134413.32
1540,56053.54,16728.41,5848.91,Micro,191942.12
1541,71496.98,17084.22,1874.67,Mega,148030.97
1542,85296.87,27572.27,4952.88,Nano,178488.66
1543,78736.24,24154.78,3915.79,Macro,149693.75
1544,44377.37,10305.7,2900.44,Mega,38431.75
1545,59044.34,8501.48,3056.31,Macro,143161.93
1546,77306.8,18337.92,1581.85,Macro,294847.3
1547,28478.15,10941.78,4207.68,Nano,49199.11
1548,17443.52,8334.82,2547.68,Macro,83555.94
1549,36682.98,3646.28,1043.34,Mega,73834.68
1550,34124.05,6890.1,861.04,Macro,71544.95
1551,103114.71,27682.64,3566.56,Micro,133382.45
1552,47457.92,10511.09,3143.85,Micro,144975.81
1553,31218.73,12339.13,1832.89,Nano,51174.68
1554,29174.41,3072.09,126.47,Micro,80056.84
1555,31887.44,10722.7,2668.72,Micro,113189.46
1556,22990.65,19303.44,1168.4,Mega,104793.7
1557,65155.81,5522.27,2793.35,Macro,131790.14
1558,7404.94,5683.0,1888.2,Nano,25597.92
1559,47164.91,24059.0,3670.68,Mega,79930.0
1560,51953.1,8166.77,1748.79,Micro,92412.42
1561,74749.83,16813.6,3571.58,Nano,239480.58
1562,44463.64,15074.66,509.43,Macro,171291.41
1563,31723.68,9456.64,1758.76,Nano,88936.13
1564,78120.43,21607.6,2504.47,Nano,140103.48
1565,7837.23,13434.31,283.13,Mega,66279.84
1566,96681.28,34298.63,1487.85,Nano,213917.41
1567,29703.33,7095.83,4867.66,Micro,156615.06
1568,72403.96,30124.6,283.37,Mega,226568.58
1569,34007.0,10676.07,881.84,Macro,83744.37
1570,113198.71,35403.18,4942.82,Macro,246428.51
1571,52432.25,7982.82,1614.35,Macro,149390.23
1572,36947.72,8847.83,56.34,Micro,61609.5
1573,29453.41,7791.32,3892.13,Micro,91461.74
1574,62018.32,28092.64,3273.59,Mega,230320.7
1575,43492.79,17664.61,2457.4,Micro,166246.7
1576,25305.86,15186.53,224.9,Micro,44597.09
1577,26252.47,21290.05,2671.23,Micro,88027.8
1578,13078.65,29121.25,6501.07,Micro,95306.22
1579,31905.37,21610.9,6713.2,Macro,81359.91
1580,55722.53,30160.08,3691.37,Nano,133077.6
1581,64421.14,45160.69,3520.46,Mega,218889.55
1582,35157.61,27859.73,4247.45,Macro,126740.09
1583,46554.89,6091.77,818.14,Macro,58076.73
1584,34216.65,2337.09,15.18,Macro,60914.51
1585,45231.77,10418.97,5537.22,Nano,84786.7
1586,123495.11,40452.76,5365.26,Macro,224661.28
1587,139339.0,31831.31,569.87,Nano,234422.67
1588,73915.67,26217.45,4996.98,Macro,200233.2
1589,103407.73,20010.97,4967.05,Micro,242798.48
1590,11325.0,18812.06,910.27,Macro,67464.09
1591,32844.31,17282.69,2240.24,Mega,128564.75
1592,72435.32,9884.62,2785.14,Macro,122618.39
1593,117902.66,32220.19,6750.89,Mega,195774.44
1594,17674.56,9313.21,209.63,Macro,44672.71
